Vehicle Manufacturer Name,Veh Mfr Code,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,# of Gears,Equivalent Test Weight (lbs.),CO (g/mi),CO2 (g/mi),NOx (g/mi)
Mercedes-Benz,MBX,Both,385,6,9,4500,0.3798059,374.1355633,0.0083686
Mercedes-Benz,MBX,Both,385,6,9,4500,0.0379806,224.0222717,0.0016093
Mercedes-Benz,MBX,Both,385,6,9,4250,0.2743937,377.3970663,0.0093342
Mercedes-Benz,MBX,Both,385,6,9,4250,0.0349228,227.4856834,0.0011265
Mercedes-Benz,MBX,Car,302,4,7,4000,0.4362940,326.0563160,0.0122310
Mercedes-Benz,MBX,Car,302,4,7,4000,0.3543783,214.7862282,0.0074030
Mercedes-Benz,MBX,Car,382,4,8,4000,0.1366336,357.5800000,0.0191512
Mercedes-Benz,MBX,Car,382,4,8,4000,0.1438756,223.8000000,0.0016093
Mercedes-Benz,MBX,Car,429,6,9,4750,0.6651432,334.3204747,0.0035406
Mercedes-Benz,MBX,Car,429,6,9,4750,0.3271803,218.1635720,0.0008047
Mercedes-Benz,MBX,Car,429,6,9,5000,0.5664902,355.6847196,0.0040234
Mercedes-Benz,MBX,Car,429,6,9,5000,0.2330335,236.3399898,0.0012875
Mercedes-Benz,MBX,Car,429,6,9,4750,0.5978725,347.1397298,0.0035406
Mercedes-Benz,MBX,Car,429,6,9,4750,0.1755798,222.8679996,0.0006437
Mercedes-Benz,MBX,Car,516,,1,6500,,,
Mercedes-Benz,MBX,Car,516,,1,6500,,,
Mercedes-Benz,MBX,Car,302,4,8,4000,0.6744774,314.2599620,0.0131966
Mercedes-Benz,MBX,Car,302,4,8,4000,0.2248258,208.6010724,0.0148060
Mercedes-Benz,MBX,Both,382,4,8,4250,0.2892000,364.8400000,0.0152900
Mercedes-Benz,MBX,Both,382,4,8,4250,0.3946100,246.3200000,0.0020900
Mercedes-Benz,MBX,Car,302,4,8,4500,0.9720457,358.1232025,0.0193122
Mercedes-Benz,MBX,Car,302,4,8,4500,0.3907495,230.8512468,0.0164153
Mercedes-Benz,MBX,Both,385,6,9,4500,0.4737918,393.8602053,0.0202778
Mercedes-Benz,MBX,Both,385,6,9,4500,0.1025154,250.0496645,0.0022531
Mercedes-Benz,MBX,Both,385,6,9,4500,0.5075743,257.3269348,0.0394154
Mercedes-Benz,MBX,Both,385,6,9,4500,0.6195989,447.8557434,0.0310810
Mercedes-Benz,MBX,Truck,429,6,9,5500,0.8693694,401.7800000,0.0024140
Mercedes-Benz,MBX,Truck,429,6,9,5500,0.4491688,284.6700000,0.0006437
Mercedes-Benz,MBX,Truck,429,6,9,5500,0.6035100,409.6100000,0.0048300
Mercedes-Benz,MBX,Truck,429,6,9,5500,0.3701500,302.1600000,0.0011300
Mercedes-Benz,MBX,Car,429,6,9,5000,0.4129585,367.7182914,0.0040234
Mercedes-Benz,MBX,Car,429,6,9,5000,0.1602910,252.7587751,0.0014484
Mercedes-Benz,MBX,Both,255,4,9,4250,1.0579848,333.2277280,0.0125529
Mercedes-Benz,MBX,Both,255,4,9,4250,0.2731062,214.2004097,0.0019312
Mercedes-Benz,MBX,Both,255,4,9,4250,1.1022419,346.1516872,0.0057936
Mercedes-Benz,MBX,Both,255,4,9,4250,0.7802115,323.3038494,0.0102998
Mercedes-Benz,MBX,Both,255,4,9,4250,0.7623478,332.0231316,0.0046671
Mercedes-Benz,MBX,Both,255,4,9,4250,0.2508972,204.8664535,0.0016093
Mercedes-Benz,MBX,Both,255,4,9,4000,0.7410541,316.1828918,0.0120931
Mercedes-Benz,MBX,Both,255,4,9,4000,0.7082600,317.2330017,0.0057966
Mercedes-Benz,MBX,Both,255,4,9,4000,0.2292262,199.5021057,0.0015403
Mercedes-Benz,MBX,Car,221,4,7,3750,0.0650200,169.8900000,0.0019300
Mercedes-Benz,MBX,Car,221,4,7,3750,0.1924800,277.4000000,0.0125500
Mercedes-Benz,MBX,Car,221,4,7,3875,0.3489100,287.2700000,0.0119100
Mercedes-Benz,MBX,Car,221,4,7,3875,0.1339000,183.4300000,0.0070800
Mercedes-Benz,MBX,Car,362,6,9,4750,0.2549206,317.1760991,0.0040234
Mercedes-Benz,MBX,Car,362,6,9,4750,0.1461287,210.3336634,0.0012875
Mercedes-Benz,MBX,Both,255,4,9,4250,0.8727490,304.3288414,0.0115873
Mercedes-Benz,MBX,Both,255,4,9,4250,0.1968232,198.1311906,0.0020922
Mercedes-Benz,MBX,Both,255,4,9,4250,0.7768319,315.1447167,0.0048280
Mercedes-Benz,MBX,Both,255,4,9,4250,0.9683442,328.1547438,0.0131966
Mercedes-Benz,MBX,Both,255,4,9,4250,0.2951543,209.3731728,0.0022531
Mercedes-Benz,MBX,Both,255,4,9,4250,1.0639394,337.1859979,0.0061155
Mercedes-Benz,MBX,Car,362,6,9,4750,0.2433333,315.2048097,0.0046671
Mercedes-Benz,MBX,Car,362,6,9,4750,0.0788580,217.3264861,0.0017703
Mercedes-Benz,MBX,Car,362,6,9,4500,0.2322288,316.6731781,0.0045062
Mercedes-Benz,MBX,Car,362,6,9,4500,0.0992967,213.8872790,0.0009656
Mercedes-Benz,MBX,Car,362,6,9,4500,0.1198964,206.4567782,0.0014484
Mercedes-Benz,MBX,Car,362,6,9,4500,0.2700485,305.9706974,0.0041843
Mercedes-Benz,MBX,Car,362,6,9,4750,0.2605533,322.4414003,0.0062765
Mercedes-Benz,MBX,Car,362,6,9,4750,0.1285868,213.3680231,0.0017703
Mercedes-Benz,MBX,Car,362,6,9,4750,0.2393099,324.1519754,0.0045062
Mercedes-Benz,MBX,Car,362,6,9,4750,0.1693033,209.7877728,0.0016093
Mercedes-Benz,MBX,Car,362,6,9,5000,0.4568937,326.0922044,0.0035406
Mercedes-Benz,MBX,Car,362,6,9,5000,0.1868452,218.9055293,0.0016093
Mercedes-Benz,MBX,Car,329,,1,6000,,,
Mercedes-Benz,MBX,Car,329,,1,6000,,,
Mercedes-Benz,MBX,Car,516,,1,6000,,,
Mercedes-Benz,MBX,Car,516,,1,6000,,,
Mercedes-Benz,MBX,Both,221,4,8,3875,0.3225132,287.1192872,0.0131966
Mercedes-Benz,MBX,Both,221,4,8,3875,0.1483818,179.7624880,0.0022531
Mercedes-Benz,MBX,Both,221,4,8,4000,0.3548611,303.1725254,0.0122310
Mercedes-Benz,MBX,Both,221,4,8,4000,0.2549206,191.1360343,0.0072421
Mercedes-Benz,MBX,Both,221,4,8,4250,0.2183884,291.5985832,0.0146451
Mercedes-Benz,MBX,Both,221,4,8,4250,0.2058355,191.1903659,0.0059546
Mercedes-Benz,MBX,Both,221,4,8,4250,0.2235510,208.7523193,0.0104683
Mercedes-Benz,MBX,Both,221,4,8,4250,0.3751603,323.2024841,0.0195977
Mercedes-Benz,MBX,Both,255,4,9,4250,0.9435603,321.7025490,0.0104608
Mercedes-Benz,MBX,Both,255,4,9,4250,0.2673126,215.2263363,0.0012875
Mercedes-Benz,MBX,Both,255,4,9,4250,1.4807604,358.8929371,0.0062765
Mercedes-Benz,MBX,Both,255,4,9,4500,1.0592723,330.0539344,0.0085295
Mercedes-Benz,MBX,Both,255,4,9,4500,0.2610361,215.9497379,0.0019312
Mercedes-Benz,MBX,Both,255,4,9,4500,1.5198675,348.0963096,0.0045062
Mercedes-Benz,MBX,Both,255,4,9,4250,0.9079937,333.5774391,0.0102998
Mercedes-Benz,MBX,Both,255,4,9,4250,0.2993386,224.4879846,0.0014484
Mercedes-Benz,MBX,Both,255,4,9,4250,1.3581281,360.8850354,0.0051499
Mercedes-Benz,MBX,Truck,255,4,9,5000,0.6173456,360.9799547,0.0127138
Mercedes-Benz,MBX,Truck,255,4,9,5000,0.2179056,230.8530010,0.0014484
Mercedes-Benz,MBX,Truck,255,4,9,5250,0.6978129,362.2951132,0.0133576
Mercedes-Benz,MBX,Truck,255,4,9,5250,0.2048699,237.3764416,0.0019312
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.1958248,248.5196838,0.0016755
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.1958248,248.5196838,0.0016755
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.4389754,346.6544189,0.0038359
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.4389754,346.6544189,0.0038359
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.2863000,344.1900000,0.0083700
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.2863000,344.1900000,0.0083700
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.1290700,243.2200000,0.0025800
Mercedes-Benz,MBX,Truck,362,6,9,5500,0.1290700,243.2200000,0.0025800
Mercedes-Benz,MBX,Truck,362,6,9,6000,0.5112896,381.5100000,0.0049890
Mercedes-Benz,MBX,Truck,362,6,9,6000,0.2658642,268.1200000,0.0017703
Mercedes-Benz,MBX,Truck,208,4,9,4500,0.2142041,360.3906117,0.0098170
Mercedes-Benz,MBX,Truck,208,4,9,4500,0.1466115,254.0402339,0.0009656
Mercedes-Benz,MBX,Truck,208,4,9,4500,0.7303218,407.1282268,0.0086905
Mercedes-Benz,MBX,Truck,208,4,9,4500,0.6735118,487.7377561,0.0020922
Mercedes-Benz,MBX,Truck,208,4,9,4500,0.7427137,469.9972944,0.0315432
Mercedes-Benz,MBX,Truck,208,4,9,5250,0.1902248,381.8993760,0.0138404
Mercedes-Benz,MBX,Truck,208,4,9,5250,0.1231200,258.3410695,0.0281636
Mercedes-Benz,MBX,Truck,208,4,9,5250,2.9117919,435.7586260,0.0078858
Mercedes-Benz,MBX,Truck,208,4,9,5250,0.6815585,518.3758803,0.0033796
Mercedes-Benz,MBX,Truck,208,4,9,5250,0.8556899,489.9398420,0.0202778
Mercedes-Benz,MBX,Truck,208,4,9,4500,0.1374422,255.1115265,0.0036370
Mercedes-Benz,MBX,Truck,208,4,9,4500,0.2789017,358.9065552,0.0080565
Mercedes-Benz,MBX,Car,429,6,9,5250,0.3482627,340.4541797,0.0053108
Mercedes-Benz,MBX,Car,429,6,9,5250,0.1108840,210.0939672,0.0017703
Mercedes-Benz,MBX,Car,496,8,9,5250,0.4272817,434.8100000,0.0082077
Mercedes-Benz,MBX,Car,496,8,9,5250,0.1012279,254.6500000,0.0037015
Mercedes-Benz,MBX,Car,496,8,9,6000,0.4321100,467.1610000,0.0128700
Mercedes-Benz,MBX,Car,496,8,9,6000,0.2230600,263.0800000,0.0049900
Mitsubishi Motors Co,MTX,Truck,152,4,8,3750,2.3802900,332.3484400,0.0038200
Mitsubishi Motors Co,MTX,Truck,152,4,8,3750,0.2677500,266.8656600,0.0078700
Mitsubishi Motors Co,MTX,Truck,152,4,8,3750,0.1151100,209.2147200,0.0014400
Mitsubishi Motors Co,MTX,Truck,152,4,8,3875,2.9332500,349.6972400,0.0032400
Mitsubishi Motors Co,MTX,Truck,152,4,8,3875,0.2338600,278.6606200,0.0081400
Mitsubishi Motors Co,MTX,Truck,152,4,8,3875,0.1570400,221.6590200,0.0016500
Mitsubishi Motors Co,MTX,Truck,152,4,8,3625,1.6325500,315.2418400,0.0050700
Mitsubishi Motors Co,MTX,Truck,152,4,8,3625,0.3378900,259.2957200,0.0088800
Mitsubishi Motors Co,MTX,Truck,152,4,8,3625,0.1101000,198.8385100,0.0014400
Mitsubishi Motors Co,MTX,Truck,152,4,8,3750,1.9407400,334.8980400,0.0044200
Mitsubishi Motors Co,MTX,Truck,152,4,8,3750,0.2282600,272.5516000,0.0107200
Mitsubishi Motors Co,MTX,Truck,152,4,8,3750,0.1440300,215.6793800,0.0014200
Mitsubishi Motors Co,MTX,Car,78,3,5,2375,0.2476500,196.1705900,0.0087500
Mitsubishi Motors Co,MTX,Car,78,3,5,2375,0.0571100,144.8070200,0.0001800
Mitsubishi Motors Co,MTX,Car,78,3,1,2500,0.2213300,188.3455300,0.0031400
Mitsubishi Motors Co,MTX,Car,78,3,1,2500,0.1102900,144.2274300,0.0003600
Mitsubishi Motors Co,MTX,Car,78,3,1,2375,0.2245100,176.8000900,0.0023400
Mitsubishi Motors Co,MTX,Car,78,3,1,2375,0.1083500,133.7941700,0.0002400
Mitsubishi Motors Co,MTX,Car,78,3,5,2500,0.2405200,198.2625800,0.0126600
Mitsubishi Motors Co,MTX,Car,78,3,5,2500,0.0380800,146.0667600,0.0002200
Mitsubishi Motors Co,MTX,Car,78,3,1,2500,0.3287900,190.0998700,0.0026800
Mitsubishi Motors Co,MTX,Car,78,3,1,2500,0.1195900,146.5176500,0.0002600
Mitsubishi Motors Co,MTX,Car,78,3,1,2500,0.2064300,185.2423000,0.0034300
Mitsubishi Motors Co,MTX,Car,78,3,1,2500,0.1191800,140.4726100,0.0002800
Mitsubishi Motors Co,MTX,Truck,126,4,1,4750,5.2410300,340.0543900,0.0014200
Mitsubishi Motors Co,MTX,Truck,126,4,1,4750,1.0615700,439.5748900,0.0020700
Mitsubishi Motors Co,MTX,Truck,126,4,1,4750,0.2696200,234.9461600,0.0025400
Mitsubishi Motors Co,MTX,Truck,126,4,1,4750,0.3674900,218.3775500,0.0002900
Mitsubishi Motors Co,MTX,Truck,126,4,1,4750,,,
Mitsubishi Motors Co,MTX,Truck,126,4,1,4750,,,
Mitsubishi Motors Co,MTX,Truck,148,4,6,3500,0.2789200,281.1288000,0.0062100
Mitsubishi Motors Co,MTX,Truck,148,4,6,3500,0.1545300,204.7611300,0.0007100
Mitsubishi Motors Co,MTX,Truck,168,4,6,3500,0.1824400,211.1143900,0.0004900
Mitsubishi Motors Co,MTX,Truck,168,4,6,3500,0.2956468,287.7146301,0.0082208
Mitsubishi Motors Co,MTX,Truck,148,4,6,3625,0.3056500,292.9984400,0.0057800
Mitsubishi Motors Co,MTX,Truck,148,4,6,3625,0.2177700,213.9550900,0.0004600
Mitsubishi Motors Co,MTX,Truck,168,4,6,3625,0.2061100,216.6982300,0.0008700
Mitsubishi Motors Co,MTX,Truck,168,4,6,3625,0.2341800,299.3555400,0.0123500
Nissan,NSX,Car,300,6,7,4250,0.3700000,369.0000000,0.0218000
Nissan,NSX,Car,300,6,7,4250,0.3700000,369.0000000,0.0218000
Nissan,NSX,Car,300,6,7,4250,0.1300000,232.0000000,0.0074000
Nissan,NSX,Car,300,6,7,4250,0.1300000,232.0000000,0.0074000
Nissan,NSX,Car,300,6,7,4250,0.3100000,368.0000000,0.0208000
Nissan,NSX,Car,300,6,7,4250,0.3100000,368.0000000,0.0208000
Nissan,NSX,Car,300,6,7,4250,0.1800000,232.0000000,0.0066000
Nissan,NSX,Car,300,6,7,4250,0.1800000,232.0000000,0.0066000
Nissan,NSX,Car,400,6,7,4250,0.5500000,365.0000000,0.0236000
Nissan,NSX,Car,400,6,7,4250,0.5500000,365.0000000,0.0236000
Nissan,NSX,Car,400,6,7,4250,0.1900000,243.0000000,0.0047000
Nissan,NSX,Car,400,6,7,4250,0.1900000,243.0000000,0.0047000
Nissan,NSX,Car,400,6,7,4250,0.1600000,242.0000000,0.0087000
Nissan,NSX,Car,400,6,7,4250,0.1600000,242.0000000,0.0087000
Nissan,NSX,Car,400,6,7,4250,0.2000000,356.0000000,0.0185000
Nissan,NSX,Car,400,6,7,4250,0.2000000,356.0000000,0.0185000
Nissan,NSX,Car,300,6,7,4000,0.4500000,343.0000000,0.0182000
Nissan,NSX,Car,300,6,7,4000,0.0900000,213.0000000,0.0042000
Nissan,NSX,Car,300,6,7,4000,0.1900000,341.0000000,0.0189000
Nissan,NSX,Car,300,6,7,4000,0.0700000,214.0000000,0.0040000
Nissan,NSX,Car,400,6,7,4250,0.3500000,362.0000000,0.0202000
Nissan,NSX,Car,400,6,7,4250,0.1600000,242.0000000,0.0051000
Nissan,NSX,Car,400,6,7,4250,0.1300000,240.0000000,0.0058000
Nissan,NSX,Car,400,6,7,4250,0.4400000,359.0000000,0.0244000
Nissan,NSX,Car,300,6,7,4250,,360.0000000,
Nissan,NSX,Car,300,6,7,4250,,221.0000000,
Nissan,NSX,Car,300,6,7,4250,,358.0000000,
Nissan,NSX,Car,300,6,7,4250,,222.0000000,
Nissan,NSX,Car,400,6,7,4250,0.1500000,227.0000000,0.0094000
Nissan,NSX,Car,400,6,7,4250,0.4300000,351.0000000,0.0268000
Nissan,NSX,Car,400,6,7,4250,0.1600000,224.0000000,0.0078000
Nissan,NSX,Car,400,6,7,4250,0.7000000,349.0000000,0.0307000
Nissan,NSX,Truck,268,4,1,4250,0.1553476,300.0068618,0.0096280
Nissan,NSX,Truck,268,4,1,4250,0.0417205,208.9972673,0.0019893
Nissan,NSX,Truck,268,4,1,4500,0.1922568,316.6876683,0.0149870
Nissan,NSX,Truck,268,4,1,4500,0.1087398,221.3384364,0.0118895
Nissan,NSX,Truck,268,4,1,4250,0.1443298,297.6436409,0.0105337
Nissan,NSX,Truck,268,4,1,4250,0.0159396,204.1884576,0.0029114
Nissan,NSX,Truck,268,4,1,4250,0.1500000,307.0000000,0.0225000
Nissan,NSX,Truck,268,4,1,4250,0.0300000,220.0000000,0.0035000
Nissan,NSX,Truck,268,4,1,4500,0.1400000,316.0000000,0.0201000
Nissan,NSX,Truck,268,4,1,4500,0.0400000,223.0000000,0.0036000
Nissan,NSX,Truck,295,6,9,5000,4.5354646,386.4594856,0.0347755
Nissan,NSX,Truck,295,6,9,5000,0.2137028,357.3552320,0.0077089
Nissan,NSX,Truck,295,6,9,5000,0.0202025,239.2195785,0.0025547
Nissan,NSX,Truck,295,6,9,4750,0.3142373,340.3565582,0.0062946
Nissan,NSX,Truck,295,6,9,4750,0.0091074,229.6617113,0.0020691
Nissan,NSX,Truck,295,6,9,4750,2.4316157,375.1574973,0.0287121
Nissan,NSX,Truck,295,6,9,4750,0.3974959,344.4464904,0.0086734
Nissan,NSX,Truck,295,6,9,4750,0.0049239,224.4986354,0.0024286
Nissan,NSX,Truck,295,6,9,4750,2.6187561,367.8620277,0.0316104
Nissan,NSX,Truck,400,8,7,6000,0.0600000,509.0000000,0.0199000
Nissan,NSX,Truck,400,8,7,6000,0,313.0000000,0.0057000
Nissan,NSX,Truck,400,8,7,6000,0.0400000,488.0000000,0.0122000
Nissan,NSX,Truck,400,8,7,6000,0.0062059,322.5027013,0.0046397
Nissan,NSX,Truck,400,8,7,6000,0.0184811,511.0698934,0.0198909
Nissan,NSX,Truck,400,8,7,6000,0.0956325,522.8288812,0.0193337
Nissan,NSX,Truck,400,8,7,6000,,514.0000000,
Nissan,NSX,Truck,400,8,7,6000,,326.0000000,
Nissan,NSX,Truck,400,8,7,6000,,499.0000000,
Nissan,NSX,Truck,400,8,7,6500,0.0900000,542.0000000,0.0158000
Nissan,NSX,Truck,400,8,7,6500,0,331.0000000,0.0031000
Nissan,NSX,Truck,181,4,1,4000,0.0900000,272.0000000,0.0047000
Nissan,NSX,Truck,181,4,1,4000,0.0100000,186.0000000,0
Nissan,NSX,Truck,181,4,1,4000,0.0607906,201.0778846,0.0011012
Nissan,NSX,Truck,181,4,1,4000,0.1501194,284.0839733,0.0078843
Nissan,NSX,Truck,181,4,1,4000,0.1200000,277.0000000,0.0092000
Nissan,NSX,Truck,181,4,1,4000,0.0200000,199.0000000,0.0001000
Nissan,NSX,Truck,181,4,1,4000,0.1000000,275.0000000,0.0064000
Nissan,NSX,Truck,181,4,1,4000,0.0200000,195.0000000,0.0002000
Nissan,NSX,Truck,181,4,1,4250,0.1200000,284.0000000,0.0070000
Nissan,NSX,Truck,181,4,1,4250,0.0100000,204.0000000,0.0004000
Nissan,NSX,Car,182,4,1,3875,0.1151793,264.4574102,0.0072689
Nissan,NSX,Car,182,4,1,3875,0.0332379,175.5882292,0.0011612
Nissan,NSX,Car,182,4,1,3750,0.1416908,259.6080690,0.0045425
Nissan,NSX,Car,182,4,1,3750,0.0326806,172.5418532,0.0011702
Nissan,NSX,Car,182,4,1,3750,0.1099762,255.8659199,0.0072851
Nissan,NSX,Car,182,4,1,3750,0.0771454,166.2721444,0.0017136
Nissan,NSX,Car,188,4,1,3500,0.1441258,242.1316144,0.0126337
Nissan,NSX,Car,188,4,1,3500,0.0358778,156.1766921,0.0019190
Nissan,NSX,Car,188,4,1,3625,0.1588159,253.9098110,0.0076028
Nissan,NSX,Car,188,4,1,3625,0.0562543,164.3165855,0.0013071
Nissan,NSX,Car,239,4,1,3750,0.1399398,271.6768421,0.0356152
Nissan,NSX,Car,239,4,1,3750,0.0703466,181.4043616,0.0043226
Nissan,NSX,Car,239,4,1,3750,0.1037744,269.0789630,0.0174190
Nissan,NSX,Car,239,4,1,3750,0.0730306,182.4637821,0.0050535
Nissan,NSX,Car,188,4,1,3625,0.0325871,157.8143340,0.0019616
Nissan,NSX,Car,188,4,1,3625,0.1364426,246.1150876,0.0126469
Nissan,NSX,Truck,400,8,7,6000,0.0600000,500.0000000,0.0111000
Nissan,NSX,Truck,400,8,7,6000,0.1000000,512.0000000,0.0116000
Nissan,NSX,Truck,400,8,7,6000,0,311.0000000,0.0028000
Nissan,NSX,Truck,400,8,7,6500,0.1100000,539.0000000,0.0209000
Nissan,NSX,Truck,400,8,7,6500,0,341.0000000,0.0049000
Nissan,NSX,Truck,400,8,7,6500,0.0100000,329.0000000,0.0039000
Nissan,NSX,Truck,400,8,7,6500,0.1000000,534.0000000,0.0189000
Nissan,NSX,Truck,400,8,7,6500,,532.0000000,
Nissan,NSX,Truck,400,8,7,6500,,326.0000000,
Nissan,NSX,Truck,400,8,7,6500,,511.0000000,
Nissan,NSX,Truck,310,6,9,4750,0.0717052,387.0104336,0.0221780
Nissan,NSX,Truck,310,6,9,4750,0,254.6352454,0.0073632
Nissan,NSX,Truck,310,6,9,5000,0.0763962,386.0221294,0.0191544
Nissan,NSX,Truck,310,6,9,5000,0.0050230,263.1517465,0.0062076
Nissan,NSX,Truck,310,6,9,5250,0.0792857,421.5221170,0.0173759
Nissan,NSX,Truck,310,6,9,5250,0.0013075,291.7255203,0.0066340
Nissan,NSX,Truck,310,6,9,5000,0.0780339,399.1338281,0.0190578
Nissan,NSX,Truck,310,6,9,5000,0,280.4323612,0.0062951
Nissan,NSX,Truck,310,6,9,5250,0.1017275,411.4274620,0.0201886
Nissan,NSX,Truck,310,6,9,5250,0.0015396,283.6954932,0.0071310
Nissan,NSX,Car,122,4,1,3000,,216.0000000,
Nissan,NSX,Car,122,4,1,3000,,170.0000000,
Nissan,NSX,Car,122,4,1,3000,0.2600000,216.0000000,0.0049000
Nissan,NSX,Car,122,4,1,3000,0.1300000,168.0000000,0.0008000
Nissan,NSX,Car,147,,1,3875,,,
Nissan,NSX,Car,147,,1,3875,,,
Nissan,NSX,Car,147,,1,3875,,,
Nissan,NSX,Car,147,,1,3875,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,214,,1,4250,,,
Nissan,NSX,Car,300,6,1,4000,0.7700000,328.0000000,0.0178000
Nissan,NSX,Car,300,6,1,4000,0.2600000,210.0000000,0.0155000
Nissan,NSX,Car,300,6,1,3875,0.7600000,323.0000000,0.0182000
Nissan,NSX,Car,300,6,1,3875,0.2400000,203.0000000,0.0149000
Nissan,NSX,Car,260,6,1,4250,0.4600000,348.0000000,0.0023000
Nissan,NSX,Car,260,6,1,4250,0.0500000,216.0000000,0.0004000
Nissan,NSX,Car,260,6,1,4500,0.4800000,362.0000000,0.0019000
Nissan,NSX,Car,260,6,1,4500,0.0500000,225.0000000,0
Nissan,NSX,Car,260,6,1,4500,0.3500000,350.0000000,0.0029000
Nissan,NSX,Car,260,6,1,4500,0.0400000,221.0000000,0.0001000
Nissan,NSX,Car,260,6,1,4250,0.0400000,214.0000000,0.0001000
Nissan,NSX,Car,260,6,1,4250,0.4100000,342.0000000,0.0014000
Nissan,NSX,Car,260,6,1,4250,0.3800000,344.0000000,0.0024000
Nissan,NSX,Car,260,6,1,4250,0.0500000,217.0000000,0.0002000
Nissan,NSX,Truck,284,6,9,4750,1.9849574,376.8561066,0.0253518
Nissan,NSX,Truck,284,6,9,4750,0.2972856,336.6682467,0.0143068
Nissan,NSX,Truck,284,6,9,4750,0.0088686,226.0698757,0.0024754
Nissan,NSX,Truck,284,6,9,4750,4.8158372,372.1079676,0.0227812
Nissan,NSX,Truck,284,6,9,4750,0.3316996,333.3608791,0.0134004
Nissan,NSX,Truck,284,6,9,4750,0.0153177,227.9845789,0.0048193
Nissan,NSX,Truck,284,6,9,5000,6.7112331,388.4055670,0.0155979
Nissan,NSX,Truck,284,6,9,5000,0.3506271,346.3462643,0.0151081
Nissan,NSX,Truck,284,6,9,5000,0.0136770,233.1468046,0.0029270
Nissan,NSX,Truck,284,6,9,4750,2.3436204,363.8297624,0.0231802
Nissan,NSX,Truck,284,6,9,4750,0.2905286,337.7084095,0.0144136
Nissan,NSX,Truck,284,6,9,4750,0.0051370,224.3767450,0.0035217
Nissan,NSX,Truck,201,3,1,3875,0.0647609,223.2676648,0.0065967
Nissan,NSX,Truck,201,3,1,3875,0.0033435,160.9833845,0.0017338
Nissan,NSX,Truck,201,3,1,3875,0.0544957,223.7426911,0.0062970
Nissan,NSX,Truck,201,3,1,3875,0.0024516,160.1974831,0.0020526
Nissan,NSX,Truck,201,3,1,4000,0.0987286,233.5314563,0.0080355
Nissan,NSX,Truck,201,3,1,4000,0.0040119,170.3323723,0.0018936
Nissan,NSX,Truck,201,3,1,4000,0.0079811,169.5881250,0.0009750
Nissan,NSX,Truck,201,3,1,4000,0.0520468,233.6859234,0.0067995
Nissan,NSX,Truck,201,3,1,3875,0.0041362,164.8977258,0.0013908
Nissan,NSX,Truck,201,3,1,3875,0.0496446,226.1436085,0.0071620
Nissan,NSX,Truck,201,3,1,3875,0.0530812,226.4302248,0.0074872
Nissan,NSX,Truck,201,3,1,3875,0.0017539,166.4967931,0.0020564
Nissan,NSX,Truck,201,3,1,3750,0.0870817,217.8186219,0.0057259
Nissan,NSX,Truck,201,3,1,3750,0.0082267,157.2718619,0.0011609
Nissan,NSX,Truck,201,3,1,3750,0.0627866,223.4115623,0.0054259
Nissan,NSX,Truck,201,3,1,3750,0.0036197,158.2699373,0.0020518
Nissan,NSX,Truck,201,3,1,3875,0.0563476,226.7319693,0.0054265
Nissan,NSX,Truck,201,3,1,3875,0.0061593,162.2208155,0.0019702
Nissan,NSX,Truck,201,3,1,3875,0.0674388,229.4361617,0.0067960
Nissan,NSX,Truck,201,3,1,3875,0.0037327,163.4957812,0.0025386
Nissan,NSX,Truck,201,3,1,3750,0.0624787,224.5760434,0.0057503
Nissan,NSX,Truck,201,3,1,3750,0.0078005,159.8544161,0.0016938
Nissan,NSX,Truck,201,3,1,3750,0.0298484,223.8964570,0.0057333
Nissan,NSX,Truck,201,3,1,3750,0.0029970,158.7291792,0.0022771
Nissan,NSX,Car,141,4,1,3750,0.0944597,261.6351687,0.0190417
Nissan,NSX,Car,141,4,1,3750,0,196.6291302,0.0033822
Nissan,NSX,Car,141,4,1,3750,0.0809995,265.7375087,0.0154014
Nissan,NSX,Car,141,4,1,3750,0.0065065,198.6645656,0.0067798
Nissan,NSX,Car,141,4,1,3625,0.0947806,249.1566284,0.0139446
Nissan,NSX,Car,141,4,1,3625,0.0101364,190.6089714,0.0034480
Nissan,NSX,Car,149,4,1,3375,0.1000000,228.0000000,0.0089000
Nissan,NSX,Car,149,4,1,3375,0.0900000,148.0000000,0.0020000
Nissan,NSX,Car,149,4,1,3375,0.1700000,235.0000000,0.0057000
Nissan,NSX,Car,149,4,1,3375,0.0500000,158.0000000,0.0019000
Nissan,NSX,Car,149,4,1,3375,0.1200000,231.0000000,0.0077000
